game_id,temperature,humidity,precipitation,wind_speed
2018090600,78.875,72.41666666666667,0.002,7.015833333333333
2018090900,62.831428571428575,95.28571428571429,0.10114285714285715,19.271428571428572
2018090901,60.285714285714285,86.85714285714286,0.06914285714285714,10.81857142857143
2018090902,59.62181818181818,91.36363636363636,0.015,12.873636363636363
2018090903,83.26727272727273,73.9090909090909,0.002818181818181818,7.034545454545454
2018090904,70.88,53.857142857142854,0,10.022857142857143
2018090905,60.300000000000004,62.77777777777778,0,8.778333333333332
2018090906,83.58285714285714,75.85714285714286,0.002857142857142857,5.451428571428571
2018090907,59.46285714285714,85.57142857142857,0.028142857142857143,5.84
2018090908,75.65,69,0,9.383333333333333
2018090909,104.27,19.666666666666668,0,10.748333333333333
2018090910,74.9,88,0,3.6666666666666665
2018090911,81.86,19,0,8.64
2018090912,55.04,80.33333333333333,0,4.493333333333333
2018091000,61.22,81.83333333333333,0,6.318333333333333
2018091001,62.900000000000006,75,0,5.386666666666667
2018091300,69.5,99,0,0
2018091600,79.88,75,0,12.02
2018091601,84.56,51,0,6.64
2018091602,81.57714285714286,63.285714285714285,0,8.237142857142857
2018091603,91.03999999999999,61.166666666666664,0,4.825
2018091604,86,52,0,4.81
2018091605,78.59428571428572,61,0,9.354285714285714
2018091606,91.4,61.285714285714285,0,10.5
2018091607,83.15,58.083333333333336,0,12.770833333333334
2018091608,77.9,74.66666666666667,0,9.601666666666667
2018091609,77.396,52.6,0,10.799999999999999
2018091610,71.63857142857142,49.285714285714285,0,15.484285714285715
2018091611,87.14,14.833333333333334,0,8.06
2018091612,88.46000000000001,66.5,0.0033333333333333335,7.518333333333333
2018091613,82.46,74.5,0,2.36
2018091700,80.36,55.833333333333336,0,2.506666666666667
2018092000,79.31,71.16666666666667,0,12.271666666666667
2018092300,87.13142857142857,47,0,7.562857142857143
2018092301,63.14,92.57142857142857,0.036571428571428574,8.08
2018092302,79.57142857142857,72.28571428571429,0,6.605714285714285
2018092303,80.03,72.16666666666667,0.002,6.359999999999999
2018092304,86.72,58.666666666666664,0,8.08
2018092305,77,44.142857142857146,0,8.397142857142857
2018092306,89.72857142857143,58.57142857142857,0,9.034285714285714
2018092307,72.55142857142857,49.714285714285715,0,12.021428571428572
2018092308,61.925,92.91666666666667,0.03314285714285714,7.280833333333333
2018092309,62.70285714285714,95.28571428571429,0.037714285714285714,8.23857142857143
2018092310,70.82,68.83333333333333,0,10.376666666666667
2018092311,101.03,11.5,0,6.545
2018092312,63.644,48.9,0,6.108
2018092313,59.51,71.66666666666667,0,5.84
2018092400,80.84,81,0,4.1866666666666665
2018092700,67.00999999999999,84.16666666666667,0,7.1066666666666665
2018093000,80.29142857142857,74.57142857142857,0,5.13
2018093001,65.3,69.16666666666667,0.002,5.386666666666667
2018093002,81.2,61.833333333333336,0,7.1466666666666665
2018093003,50.128571428571426,78.42857142857143,0,7.6
2018093004,76.2309090909091,52.18181818181818,0,8.11
2018093005,84.56,72.57142857142857,0,10.18
2018093006,66.1,46.72222222222222,0,8.068333333333333
2018093007,83.12,47.76923076923077,0,4.667692307692308
2018093008,89.66,36.166666666666664,0,11.878333333333334
2018093009,68.99692307692308,62.30769230769231,0,11.733076923076924
2018093010,74.69,63.666666666666664,0,9.756666666666666
2018093011,67.82,67,0,6.96
2018093012,62.69,83.33333333333333,0,0
2018100100,60.620000000000005,53.5,0,7.293333333333334
2018100400,65.78705882352942,95.3529411764706,0,5.851764705882353
2018100700,58.19,96.66666666666667,6.666666666666666e-4,10.530000000000001
2018100701,81.88571428571429,68.71428571428571,0,0
2018100702,85.02285714285715,64.28571428571429,0,2.3085714285714287
2018100703,66.99714285714286,91.28571428571429,0,10.472857142857142
2018100704,59.308571428571426,82.42857142857143,0,8.398571428571428
2018100705,63.114285714285714,86.57142857142857,0.025857142857142856,5.005714285714285
2018100706,79.31428571428572,73.14285714285714,0,5.805714285714286
2018100707,81.32000000000001,63.714285714285715,0,5.9314285714285715
2018100708,71.78,65.6,0,12.216000000000001
2018100709,75.24909090909091,84.54545454545455,0,4.282727272727272
2018100710,81.095,16.833333333333332,0,13.63
2018100711,55.04,82.77777777777777,6.666666666666666e-4,5.288888888888889
2018100712,77,89.66666666666667,0,2.466666666666667
2018100800,76.1,92.5,0.08483333333333333,4.413333333333333
2018101100,70.73,92.5,0.011833333333333333,3.8516666666666666
2018101400,76.89714285714285,54.857142857142854,0,6.64
2018101401,52.46857142857143,97.85714285714286,0.006285714285714286,3.6228571428571428
2018101402,55.99142857142857,47.57142857142857,0,6.284285714285714
2018101403,87.14,61,0,6.026666666666666
2018101404,89.44571428571429,63,0,9.89
2018101405,35.42,75.71428571428571,0.009571428571428571,8.718571428571428
2018101406,58.12571428571429,53,0,7.6
2018101407,50.15,93.83333333333333,0.013166666666666667,11.493333333333334
2018101408,56.33,71.83333333333333,0.002,2.32
2018101409,22.310000000000002,82.83333333333333,0.0026666666666666666,9.986666666666666
2018101410,71.9,78.5,0,9.623333333333333
2018101411,66.308,89.8,0.018333333333333333,7.837
2018101412,42.56,86.58333333333333,0,4.04
2018101500,34.85,72.16666666666667,0,5.613333333333333
2018101800,72.8,44.833333333333336,0,2.466666666666667
2018102100,63.17,65.66666666666667,0,6.36
2018102101,50.15,42,0,12.458333333333334
2018102102,46.4,37.285714285714285,0,13.831428571428571
2018102103,48.2,38.888888888888886,0,7.587777777777777
2018102104,69.8,55,0,14.386666666666667
2018102105,56.51,51.5,0,9.786666666666667
2018102106,89.03,53.5,0,12.085
2018102107,45.705714285714286,46.42857142857143,0,17.77
2018102108,49.475,40.166666666666664,0,19.305833333333332
2018102109,82.55428571428571,52.142857142857146,0,6.96
2018102110,48.29,48.666666666666664,0,15.503333333333334
2018102111,65.12,62.583333333333336,0,8.750833333333333
2018102200,49.49,90.66666666666667,0,0.5599999999999999
2018102500,59.06,87.33333333333333,0,2.88
2018102800,48.02,60.5,0,15.131666666666666
2018102801,63.885714285714286,46.142857142857146,0,8.744285714285715
2018102802,49.38285714285714,72.85714285714286,0.002285714285714286,19.394285714285715
2018102803,59.84857142857143,61.714285714285715,0.0017142857142857144,18.268571428571427
2018102804,45.01142857142857,87,0.02142857142857143,6.285714285714286
2018102805,63.55142857142857,34.285714285714285,0,10.184285714285714
2018102806,52.18571428571428,67.14285714285714,0,7.564285714285714
2018102807,46.862857142857145,81.42857142857143,0.019142857142857142,8.23857142857143
2018102808,67.91818181818182,72.45454545454545,0,10.664545454545454
2018102809,84.38,25.166666666666668,0,0
2018102810,68.66,74.83333333333333,0,7.891666666666667
2018102811,46.01,65,0,10.938333333333333
2018102900,41.03,67,0,9.413333333333334
2018110100,72.515,48.25,0,6.184166666666666
2018110400,54.42285714285714,46.857142857142854,0,6.1257142857142854
2018110401,47.27428571428572,60.57142857142857,0,11.991428571428571
2018110402,60.285714285714285,55,0,4.331428571428571
2018110403,54.86,44.285714285714285,0,12.685714285714287
2018110404,86.18,64.5,0,13.42
2018110405,37.489999999999995,92,0.01,8.263333333333334
2018110406,54.379999999999995,47.833333333333336,0,5.84
2018110407,47.15,48,0,11.508333333333333
2018110408,57.515,73.33333333333333,0,7.1925
2018110409,68.24,95.33333333333333,0.30383333333333334,8.326666666666666
2018110410,37.21052631578947,82.94736842105263,0,2.648421052631579
2018110500,66.17,60.166666666666664,0,4.64
2018110800,37.16,76.33333333333333,0,7.52
2018111100,39.56,48.285714285714285,0,9.542857142857143
2018111101,42.86,42.333333333333336,0,5.76
2018111102,40.67,45.333333333333336,0,9.2283333333333335
2018111103,33.08,69,0,4.68
2018111104,40.25,37.583333333333336,0,7.414166666666667
2018111105,46.94,46.666666666666664,0,5.385
2018111106,45.16571428571429,39.42857142857143,0,8.867142857142857
2018111107,82.83714285714285,55.285714285714285,0,3.782857142857143
2018111108,49.894999999999996,38.166666666666664,0,3.8466666666666667
2018111109,68.94909090909091,14.181818181818182,0,12.212727272727273
2018111110,72.28999999999999,41.5,0,4.64
2018111111,36.663636363636364,70.36363636363636,0,4.197272727272727
2018111200,56.714,36.2,0,2.467
2018111500,53.01090909090909,82.54545454545455,0,9.744545454545454
2018111800,62.870000000000005,50.833333333333336,0,2.36
2018111801,48.12285714285714,59.714285714285715,0,4.331428571428571
2018111802,28.16,75.33333333333333,0,6.4
2018111803,35.22,85.66666666666667,0.0026666666666666666,1.3466666666666667
2018111804,43.484,74.8,0,7.109
2018111805,43.13428571428571,53.857142857142854,0,0.48
2018111806,48.50857142857143,63.285714285714285,0,7.437142857142857
2018111807,68.36,24.166666666666668,0,1.3466666666666667
2018111808,67.16,65.83333333333333,0,5.8
2018111809,61.94,75.66666666666667,0,0.9733333333333333
2018111810,71.44571428571429,77.28571428571429,0,7.4399999999999995
2018111900,62.36,86.5,0,1.5333333333333332
2018112200,25.189999999999998,54.166666666666664,0,12.118333333333334
2018112201,59.69428571428571,48.57142857142857,0,6.96
2018112202,48.2,79.5,0.002,1.3466666666666667
2018112500,59.28285714285714,51,0,7.074285714285715
2018112501,43.16,76.57142857142857,0,9.382857142857143
2018112502,55.91428571428571,66.57142857142857,0,0
2018112503,53.00857142857143,80.42857142857143,0,3.337142857142857
2018112504,52.97,71.875,0.0105,16.43625
2018112505,54.83,56.333333333333336,0,9.405
2018112506,54.86,60.61538461538461,0,8.953076923076923
2018112507,75.25142857142858,64.28571428571429,0,7.085714285714285
2018112508,69.98,62.4,0,5.792
2018112509,29.3,55.166666666666664,0,7.096666666666667
2018112510,18.17,67.16666666666667,0,8.638333333333334
2018112600,41.69,61.5,0,2.405
2018112900,67.07,79.66666666666667,0,9.756666666666666
2018120200,69.59428571428572,44.714285714285715,0,7.2785714285714285
2018120201,62.54857142857143,48.142857142857146,0,19.138571428571428
2018120202,55.99142857142857,65.57142857142857,0.006285714285714286,13.297142857142857
2018120203,34.28857142857143,89.14285714285714,0.009600000000000001,19.46857142857143
2018120204,77.46285714285715,28.285714285714285,0,4.685714285714286
2018120205,79.01,81.33333333333333,0.002,10.716666666666667
2018120206,85.76857142857143,66.42857142857143,0,13.485714285714286
2018120207,51.7325,97.5,0.009142857142857144,1.43
2018120208,53.15,57.666666666666664,0,13.585
2018120209,77.69428571428571,82.57142857142857,0,11.644285714285715
2018120210,53.6,59,0,5.225
2018120211,58.775,38.75,0,8.5216666666666665
2018120212,48.7,96.66666666666667,0.002,2.8722222222222222
2018120213,45.598181818181814,79.9090909090909,0,1.1309090909090909
2018120300,45.365,63,0,10.205833333333333
2018120600,40.964,64.9,0,5.672
2018120900,28.914285714285715,74.42857142857143,0,12.978571428571428
2018120901,23.36,78.5,0,4.866666666666666
2018120902,30.534285714285716,61.714285714285715,0,3.817142857142857
2018120903,26.13714285714286,72.71428571428571,0,10.04
2018120904,46.04,80.71428571428571,0,9.197142857142858
2018120905,34.13428571428571,50.857142857142854,0,1.1542857142857141
2018120906,82.52857142857142,68.71428571428571,0,15.774285714285714
2018120907,70.18571428571428,86.57142857142857,0.03042857142857143,8.557142857142857
2018120908,31.922857142857143,59.714285714285715,0,8.4
2018120909,65.51,58.833333333333336,0,4.786666666666666
2018120910,53.615,73.33333333333333,0,6.815
2018120911,65.93,44,0,0.5599999999999999
2018120912,47.480000000000004,60.333333333333336,0,5.611666666666666
2018120913,53.96,73.25,0,7.0216666666666665
2018121000,42.47,88.91666666666667,0,6.6499999999999995
2018121300,38.510000000000005,77,0,8.823333333333332
2018121500,50,72.83333333333333,0,5.986666666666666
2018121501,38.6,39.833333333333336,0,6.9
2018121600,52.31428571428572,79.14285714285714,0,8.904285714285715
2018121601,43.85,83.16666666666667,0.060333333333333336,8.638333333333334
2018121602,39.29,79,0,7.5183333333333335
2018121603,46.16,56.833333333333336,0,10.685
2018121604,44.857142857142854,85.28571428571429,0,5.097142857142857
2018121605,50.14,59,0,7.781111111111111
2018121606,64.16,58.333333333333336,0,11.09
2018121607,42.31142857142857,50.142857142857146,0,9.702857142857143
2018121608,39.94571428571429,94,0.08428571428571428,9.861428571428572
2018121609,59.86727272727273,77.81818181818181,0.035833333333333335,10.213636363636363
2018121610,40.28,95.66666666666667,0,5.279999999999999
2018121611,59.51,83.33333333333333,0,2.506666666666667
2018121700,39.38,75.16666666666667,0,0.9733333333333333
2018122200,45.29,57.666666666666664,0,7.706666666666666
2018122201,58.160000000000004,89.16666666666667,0,1.5333333333333332
2018122300,35.52285714285714,74,0,8.867142857142857
2018122302,72.2,52.333333333333336,0,6.92
2018122304,52.57142857142857,53.57142857142857,0,5.645714285714286
2018122305,37.85,79.16666666666667,0,11.526666666666667
2018122306,52.82857142857143,43.714285714285715,0,10.688571428571429
2018122307,35.831428571428575,69,0,6.1257142857142854
2018122308,36.716,47.666666666666664,0,9.408666666666667
2018122309,43.16,48.714285714285715,0,5.4157142857142855
2018122310,44.143076923076926,52.46153846153846,0,6.343076923076923
2018122311,68.6,26.333333333333332,0,0
2018122312,58.25,58.916666666666664,0,6.8966666666666665
2018122313,65.6,83.16666666666667,0,3.4383333333333335
2018122314,43.71636363636364,92.72727272727273,0.0085,6.079090909090909
2018122400,55.18727272727273,82.27272727272727,0.021666666666666664,12.93
2018123000,42.86,67.83333333333333,0,2.1333333333333333
2018123001,32.97714285714286,77,0.003428571428571429,9.861428571428572
2018123002,28.490000000000002,70.16666666666667,0,10.128333333333334
2018123003,46.79,96.33333333333333,0.034833333333333334,3.893333333333333
2018123004,40.82,51.666666666666664,0,10.005
2018123005,29.96,72.83333333333333,0,8.11
2018123006,33.38,50.93333333333333,0,3.4513333333333334
2018123007,63.78285714285714,97.14285714285714,0.010714285714285714,6.444285714285714
2018123008,38.042857142857144,69.42857142857143,0,2.822857142857143
2018123009,37.34,66.83333333333333,0,4.826666666666666
2018123010,78.62,72,0,5.005714285714285
2018123011,49.47636363636364,76.9090909090909,0.035333333333333335,4.141818181818182
2018123012,39.44,75.16666666666667,0,3.6666666666666665
2018123013,39.26,36.333333333333336,0,7.863333333333333
2018123014,61.13,49,0,4.226666666666667
2018123015,44.464999999999996,80,0,2.9116666666666666
2019010500,64.97,53.833333333333336,0,2.88
2019010501,55.28,58.666666666666664,0,4.04
2019010600,51.68,36.333333333333336,0,14.756666666666668
2019010601,39.620000000000005,71.66666666666667,0,13.05
2019011200,32.9,81.83333333333333,0.0033333333333333335,12.271666666666667
2019011201,55.34,87.16666666666667,0.002,0
2019011300,25.813684210526315,58.526315789473685,0,6.522631578947369
2019011301,49.46,67.5,0,9.754999999999999
2019012000,46.25,56.5,0,7.8500000000000005
2019012001,19.297142857142855,68,0,9.355714285714285
2019020300,49.71714285714286,83.85714285714286,0,0
